768	8
768	652
768	374
768	617
768	102
768	216
8	32
8	782
8	341
652	54
652	598
652	959
652	945
374	603
374	116
374	138
374	218
374	903
374	931
617	158
617	75
617	690
102	715
102	907
102	423
102	915
102	325
216	229
216	155
216	802
216	171
216	423
216	591
32	713
32	827
32	136
782	304
782	470
341	872
341	666
341	649
341	876
54	765
54	148
54	693
598	396
959	933
959	816
959	470
945	451
945	610
945	586
603	717
603	31
603	333
603	763
603	492
603	695
116	64
116	728
116	401
138	928
138	574
138	195
138	756
138	930
138	285
138	496
138	304
138	196
138	125
218	89
218	142
218	740
218	712
218	649
218	631
903	433
903	425
903	151
931	697
931	546
931	784
931	686
931	449
931	758
158	723
158	3
158	986
158	344
158	360
158	353
75	334
75	234
75	842
75	399
75	166
690	687
690	142
690	746
690	71
690	976
690	804
690	446
715	808
715	21
715	912
715	53
715	605
715	339
715	667
907	137
907	67
907	382
907	151
907	100
907	305
907	223
907	937
907	420
423	58
423	461
423	510
423	585
915	785
915	881
915	691
915	644
915	796
325	789
325	305
229	879
229	558
229	59
229	624
155	66
155	353
802	56
802	360
802	354
171	527
171	50
171	251
171	467
171	790
591	168
591	999
591	377
591	412
591	378
713	997
713	7
713	49
713	396
713	811
713	78
713	616
827	625
827	673
827	389
827	761
136	19
136	37
136	590
136	828
136	99
304	728
304	293
304	200
304	329
470	206
872	693
872	107
872	273
872	798
666	635
666	201
649	677
649	511
876	458
876	587
876	856
876	613
765	824
765	673
765	104
765	787
765	484
765	813
148	114
148	206
148	385
693	938
693	525
396	110
396	411
396	882
396	318
933	62
933	679
816	880
816	622
816	729
816	842
816	280
816	467
816	878
816	995
451	717
451	25
451	335
451	786
451	411
610	61
610	46
610	664
610	683
610	480
610	479
586	609
586	538
586	587
717	792
717	41
717	108
717	826
717	703
31	225
31	553
31	925
31	840
31	199
31	961
333	27
333	971
333	395
333	954
763	632
763	891
763	701
763	53
763	431
763	960
763	754
492	778
492	98
492	718
492	947
492	495
492	242
492	378
695	327
695	142
695	847
695	538
695	926
695	688
695	716
64	140
64	911
64	276
64	532
64	950
64	656
64	847
64	308
728	792
728	50
728	563
401	531
401	748
928	778
928	21
928	183
928	74
928	646
928	270
574	118
574	387
574	704
574	428
574	902
574	376
195	297
195	290
195	431
195	181
195	360
195	156
756	762
756	819
756	797
756	151
756	908
756	615
930	415
930	179
930	642
930	508
285	135
496	357
496	349
496	916
496	166
496	439
496	224
496	834
496	822
196	984
196	497
196	175
196	902
125	632
125	885
125	562
125	641
125	892
89	12
89	383
89	700
89	231
89	232
142	144
142	34
142	355
142	619
142	53
142	826
142	176
142	814
740	178
740	497
740	635
740	504
740	663
740	565
712	778
712	269
712	904
712	850
631	950
631	681
433	38
433	105
433	188
433	882
425	879
425	535
425	42
425	640
425	801
425	630
151	520
151	180
151	74
151	932
697	866
697	371
697	466
697	70
697	642
546	747
546	963
546	355
546	61
546	548
546	337
784	140
784	392
784	382
784	404
784	81
784	298
784	575
784	565
784	796
686	963
686	263
686	493
686	521
686	932
686	259
449	752
449	157
449	432
449	597
758	558
758	702
758	427
758	350
723	5
723	752
723	202
723	30
723	296
723	526
3	146
3	865
3	919
3	13
986	747
986	43
986	733
986	236
986	211
344	235
344	824
344	25
344	920
344	424
344	419
360	93
360	479
360	491
360	340
360	219
360	969
353	998
353	991
353	213
334	18
334	660
334	979
334	79
334	403
234	60
234	813
842	230
842	831
842	519
399	312
399	566
399	156
399	417
166	658
166	202
166	192
166	427
166	480
166	428
166	602
166	296
166	720
166	742
166	633
166	857
687	12
687	322
687	523
687	364
687	337
746	556
746	121
746	941
746	222
746	764
71	349
71	637
71	493
71	718
71	939
976	967
976	441
976	797
976	868
976	795
976	367
976	203
804	709
804	359
804	900
804	378
804	705
446	879
446	384
446	517
808	1
808	867
808	308
808	51
808	870
808	627
808	764
808	440
21	356
21	241
21	733
21	794
21	961
21	867
21	380
21	69
21	891
912	871
912	874
912	52
912	258
912	516
912	404
912	948
912	581
53	719
53	382
53	949
605	78
605	365
605	567
605	966
339	276
339	624
667	475
667	515
137	846
137	23
137	252
67	997
67	920
67	197
67	295
382	794
382	870
382	641
382	277
382	482
382	409
100	891
100	942
305	473
305	670
305	243
305	646
305	814
223	275
223	357
223	689
223	494
223	370
223	364
223	917
937	375
937	398
937	450
937	703
420	950
420	404
420	519
58	807
58	678
58	186
58	289
58	568
461	660
461	990
461	170
461	698
510	357
510	979
510	965
510	369
510	337
510	833
510	834
585	465
585	318
785	17
785	541
785	20
785	462
785	52
785	243
785	469
785	862
785	438
881	685
881	160
691	186
691	522
691	977
691	205
644	943
644	380
644	568
644	783
644	201
644	506
796	680
796	627
796	332
796	760
789	235
789	76
789	766
789	82
789	801
879	16
879	170
879	214
879	475
879	710
879	616
879	969
879	661
558	620
558	2
558	949
558	128
558	411
558	736
558	929
59	702
59	174
59	536
59	576
59	178
59	678
624	187
66	837
66	20
66	60
66	150
66	885
66	497
56	371
56	497
56	871
56	295
354	979
354	702
354	743
354	641
354	424
527	453
527	26
527	77
527	532
527	404
527	509
527	515
527	471
527	773
50	257
50	599
50	905
50	483
251	101
251	92
467	943
467	512
467	536
467	179
467	670
467	266
467	153
790	507
168	7
168	312
168	891
168	736
999	837
999	14
999	173
377	57
377	348
412	650
412	186
412	87
412	707
378	497
378	359
997	14
997	694
997	62
997	106
997	154
997	932
7	648
7	626
7	987
49	230
49	335
49	323
811	182
811	943
811	623
811	371
811	105
811	127
811	706
811	776
811	612
78	639
78	628
616	541
616	530
616	164
616	256
616	720
625	321
625	22
625	230
625	744
625	680
625	361
625	853
625	365
625	515
625	988
673	590
673	871
673	114
673	290
673	500
673	231
673	699
673	488
389	119
389	568
389	258
389	516
389	918
761	392
761	327
761	97
761	198
19	73
19	791
37	250
37	254
37	722
37	119
37	636
37	846
590	42
590	202
590	174
590	725
590	248
590	953
590	825
828	737
828	486
828	239
828	114
828	992
828	86
828	169
99	202
99	599
99	243
99	200
293	117
293	663
293	226
200	648
200	727
329	312
329	532
329	676
329	655
206	144
206	961
206	312
206	454
206	807
206	463
107	982
107	971
107	372
273	497
798	296
635	73
635	349
635	770
635	786
635	630
635	414
201	781
201	684
201	366
201	411
201	369
201	381
201	313
201	901
677	165
677	117
677	411
677	519
458	275
458	473
458	256
458	612
458	970
587	164
587	270
587	330
587	581
856	202
856	736
613	898
613	781
613	475
613	754
613	340
613	760
824	212
824	38
824	910
824	288
104	770
104	797
104	992
104	286
104	147
104	888
104	361
104	96
787	564
787	94
787	874
787	439
484	257
484	516
484	664
484	845
813	658
813	508
813	848
114	622
114	274
114	306
114	352
385	944
385	778
385	291
385	324
385	443
385	732
385	533
385	245
938	225
938	357
938	762
938	27
938	657
938	161
938	595
525	678
525	105
525	87
110	290
110	735
110	942
411	651
411	770
411	797
411	744
411	714
411	101
411	983
882	419
318	314
318	900
